"2024-08-04 00:08:02", "LH24", "TYN", "YYJ", "DEPARTED" 
"2024-08-04 00:08:02", "CI16", "STR", "BLQ", "DEPARTED" 
"2024-08-04 00:08:02", "F932", "TIJ", "SAT", "CANCELLED" 
"2024-08-04 00:08:02", "F929", "BRS", "VCE", "DEPARTED" 
"2024-08-04 00:08:02", "BA26", "LIS", "RIC", "DELAYED" 
"2024-08-04 00:08:02", "NK23", "MRU", "KBP", "ARRIVED" 
"2024-08-04 00:08:02", "G412", "KUV", "OPO", "CANCELLED" 
"2024-08-04 00:08:02", "AF29", "SVO", "DSS", "CANCELLED" 
"2024-08-04 00:08:02", "CI87", "SXM", "MCO", "CANCELLED" 
"2024-08-04 00:08:02", "LH23", "JAN", "CAG", "ARRIVED" 
"2024-08-04 00:08:02", "B628", "BUD", "MHD", "DEPARTED" 
"2024-08-04 00:08:02", "HA58", "DPS", "ISL", "DEPARTED" 
"2024-08-04 00:08:02", "LH21", "NBO", "GYD", "ARRIVED" 
"2024-08-04 00:08:02", "B660", "ROV", "HAM", "DEPARTED" 
"2024-08-04 00:08:02", "AC12", "DAB", "ATA", "DELAYED" 
"2024-08-04 00:08:02", "B620", "SVO", "TLL", "CANCELLED" 
"2024-08-04 00:08:02", "UA29", "REP", "UFA", "ARRIVED" 
"2024-08-04 00:08:02", "B653", "LLA", "LMM", "ARRIVED" 
"2024-08-04 00:08:02", "CI18", "MED", "KIX", "DELAYED" 
"2024-08-04 00:08:02", "DL32", "GOI", "KUL", "DEPARTED" 
"2024-08-04 00:08:02", "LH82", "BOS", "BOM", "ARRIVED" 
"2024-08-04 00:08:02", "AC30", "CRK", "VKO", "DELAYED" 
"2024-08-04 00:08:02", "HA18", "YYT", "GMP", "ARRIVED" 
"2024-08-04 00:08:02", "BA11", "GDN", "MXL", "DELAYED" 
"2024-08-04 00:08:02", "B613", "WLH", "ATL", "ARRIVED" 
"2024-08-04 00:08:02", "BA10", "CCJ", "COK", "ARRIVED" 
"2024-08-04 00:08:02", "DL13", "RNO", "MOB", "CANCELLED" 
"2024-08-04 00:08:02", "UA81", "MVD", "MZT", "ARRIVED" 
"2024-08-04 00:08:02", "AF44", "EJA", "HTS", "DELAYED" 
"2024-08-04 00:08:03", "DL20", "YWG", "PDX", "CANCELLED" 
"2024-08-04 00:08:03", "HA23", "LBB", "YOW", "DEPARTED" 
"2024-08-04 00:08:03", "CI16", "PRG", "SYX", "DEPARTED" 
"2024-08-04 00:08:03", "F931", "NIM", "PMO", "DELAYED" 
"2024-08-04 00:08:03", "AF15", "TNR", "PUJ", "CANCELLED" 
"2024-08-04 00:08:03", "DL22", "IBE", "HAN", "CANCELLED" 
"2024-08-04 00:08:03", "B618", "STL", "GOT", "ARRIVED" 
"2024-08-04 00:08:03", "AC38", "HBA", "MDL", "ARRIVED" 
"2024-08-04 00:08:03", "AC26", "MCI", "TLC", "ARRIVED" 
"2024-08-04 00:08:03", "AA10", "COS", "DEN", "DELAYED" 
"2024-08-04 00:08:03", "HA75", "SBN", "BDL", "ARRIVED" 
"2024-08-04 00:08:03", "WN14", "SVG", "DAY", "DEPARTED" 
"2024-08-04 00:08:03", "AC17", "YNT", "MBS", "DELAYED" 
"2024-08-04 00:08:03", "HA80", "LPL", "POZ", "DEPARTED" 
"2024-08-04 00:08:03", "F917", "SEA", "TRN", "CANCELLED" 
"2024-08-04 00:08:03", "B611", "DAR", "PMI", "DELAYED" 
"2024-08-04 00:08:03", "DL53", "SBN", "KLO", "ARRIVED" 
"2024-08-04 00:08:03", "WN24", "TLH", "ZRH", "DELAYED" 
"2024-08-04 00:08:03", "AS30", "AGP", "SJJ", "CANCELLED" 
"2024-08-04 00:08:03", "NK40", "AGP", "CGK", "DEPARTED" 
"2024-08-04 00:08:03", "B670", "TPQ", "TER", "DELAYED" 
"2024-08-04 00:08:03", "WN76", "GYD", "TIU", "CANCELLED" 
"2024-08-04 00:08:03", "WN16", "RNO", "GRU", "CANCELLED" 
"2024-08-04 00:08:03", "CI27", "PVG", "BOG", "ARRIVED" 
"2024-08-04 00:08:03", "AC22", "MLI", "KUV", "CANCELLED" 
"2024-08-04 00:08:03", "UA55", "JAN", "PDX", "DEPARTED" 
"2024-08-04 00:08:03", "NK87", "YHZ", "ACC", "CANCELLED" 
"2024-08-04 00:08:03", "DL28", "CUL", "PTY", "DEPARTED" 
"2024-08-04 00:08:03", "HA17", "JED", "PRG", "ARRIVED" 
"2024-08-04 00:08:03", "CI12", "FLS", "NCL", "ARRIVED" 
"2024-08-04 00:08:03", "AS13", "ACC", "JFK", "CANCELLED" 
"2024-08-04 00:08:03", "AS22", "KOJ", "GYD", "ARRIVED" 
"2024-08-04 00:08:03", "AF69", "PMO", "SAV", "DEPARTED" 
"2024-08-04 00:08:03", "UA24", "ALG", "BOS", "DEPARTED" 
"2024-08-04 00:08:03", "WN22", "BMI", "SYZ", "DEPARTED" 
"2024-08-04 00:08:03", "WN21", "CUL", "PFO", "ARRIVED" 
"2024-08-04 00:08:03", "B612", "BGO", "PVG", "DEPARTED" 
"2024-08-04 00:08:03", "BA22", "SYD", "XMN", "ARRIVED" 
"2024-08-04 00:08:03", "NK33", "BAH", "BRU", "CANCELLED" 
"2024-08-04 00:08:03", "F918", "LUN", "DWC", "CANCELLED" 
"2024-08-04 00:08:03", "NK62", "AUH", "TSA", "DELAYED" 
"2024-08-04 00:08:03", "AA72", "MLA", "BSL", "DELAYED" 
"2024-08-04 00:08:03", "B617", "MRS", "LEX", "ARRIVED" 
"2024-08-04 00:08:03", "UA27", "WNZ", "PHL", "ARRIVED" 
"2024-08-04 00:08:03", "NK31", "DMM", "LHR", "CANCELLED" 
"2024-08-04 00:08:04", "UA19", "PEE", "LOD", "DEPARTED" 
"2024-08-04 00:08:04", "G443", "MLA", "SYR", "DEPARTED" 
"2024-08-04 00:08:04", "AF37", "PIT", "SVO", "DEPARTED" 
"2024-08-04 00:08:04", "G428", "SNA", "DME", "ARRIVED" 
"2024-08-04 00:08:04", "AA26", "TUG", "CRK", "ARRIVED" 
"2024-08-04 00:08:04", "AF75", "KRK", "SEZ", "DEPARTED" 
"2024-08-04 00:08:04", "AS11", "SVG", "AUH", "DELAYED" 
"2024-08-04 00:08:04", "UA13", "RST", "TFN", "DELAYED" 
"2024-08-04 00:08:04", "BA42", "BSO", "BZE", "DEPARTED" 
"2024-08-04 00:08:04", "AF20", "PHF", "LBA", "DELAYED" 
"2024-08-04 00:08:04", "AA19", "NNG", "CLE", "ARRIVED" 
"2024-08-04 00:08:04", "WN15", "FCO", "ACC", "DEPARTED" 
"2024-08-04 00:08:04", "UA19", "LXR", "DPS", "DEPARTED" 
"2024-08-04 00:08:04", "WN26", "IBE", "PVD", "CANCELLED" 
"2024-08-04 00:08:04", "HA22", "VAI", "PVD", "CANCELLED" 
"2024-08-04 00:08:04", "B697", "STN", "OZZ", "DELAYED" 
"2024-08-04 00:08:04", "F910", "TFN", "LLA", "CANCELLED" 
"2024-08-04 00:08:04", "DL20", "BNE", "BLA", "CANCELLED" 
"2024-08-04 00:08:04", "F932", "KGL", "SPC", "DEPARTED" 
"2024-08-04 00:08:04", "BA55", "BNE", "AMS", "ARRIVED" 
"2024-08-04 00:08:04", "G429", "SHA", "BOM", "DELAYED" 
"2024-08-04 00:08:04", "F965", "DAY", "HAM", "DELAYED" 
"2024-08-04 00:08:04", "AA31", "HSV", "GMP", "ARRIVED" 
"2024-08-04 00:08:04", "NK23", "YWG", "BOI", "DEPARTED" 
"2024-08-04 00:08:04", "WN16", "GLA", "LIN", "CANCELLED" 
"2024-08-04 00:08:04", "AS98", "BUD", "MSY", "DELAYED" 
"2024-08-04 00:08:04", "F913", "TPA", "BGW", "DEPARTED" 
"2024-08-04 00:08:04", "F997", "EBB", "GRJ", "ARRIVED" 
"2024-08-04 00:08:04", "WN13", "LGG", "NAT", "DELAYED" 
"2024-08-04 00:08:04", "NK21", "SUX", "LLA", "CANCELLED" 
"2024-08-04 00:08:04", "HA19", "HYD", "BZE", "DEPARTED" 
"2024-08-04 00:08:04", "NK24", "TLS", "AKX", "ARRIVED" 
"2024-08-04 00:08:04", "AS18", "NAY", "PRG", "ARRIVED" 
"2024-08-04 00:08:04", "HA39", "TRD", "FLS", "CANCELLED" 
"2024-08-04 00:08:04", "AF17", "SOU", "AUH", "DEPARTED" 
"2024-08-04 00:08:04", "BA12", "RFD", "TLV", "CANCELLED" 
"2024-08-04 00:08:04", "NK13", "BEY", "AKX", "DELAYED" 
"2024-08-04 00:08:04", "B612", "MPM", "BGW", "DELAYED" 
"2024-08-04 00:08:04", "F928", "TLH", "CGH", "ARRIVED" 
"2024-08-04 00:08:04", "UA85", "MOB", "TYN", "DELAYED" 
"2024-08-04 00:08:04", "WN26", "FOC", "TLS", "CANCELLED" 
"2024-08-04 00:08:04", "WN29", "NCE", "PMI", "DELAYED" 
"2024-08-04 00:08:05", "AA12", "SEA", "CPT", "DELAYED" 
"2024-08-04 00:08:05", "AC20", "ZNZ", "BOI", "DEPARTED" 
"2024-08-04 00:08:05", "AS12", "TUG", "GYD", "CANCELLED" 
"2024-08-04 00:08:05", "AC30", "VDA", "RUH", "DELAYED" 
"2024-08-04 00:08:05", "B627", "IBE", "KWE", "ARRIVED" 
"2024-08-04 00:08:05", "G413", "MAA", "VRA", "DELAYED" 
"2024-08-04 00:08:05", "DL29", "DKR", "TIA", "DELAYED" 
"2024-08-04 00:08:05", "CI10", "IND", "POM", "CANCELLED" 
"2024-08-04 00:08:05", "DL13", "BOI", "SKG", "ARRIVED" 
"2024-08-04 00:08:05", "AS19", "TYS", "JED", "DELAYED" 
"2024-08-04 00:08:05", "NK12", "DAC", "YVR", "DELAYED" 
"2024-08-04 00:08:05", "WN27", "SUB", "BAH", "CANCELLED" 
"2024-08-04 00:08:05", "NK23", "MRQ", "BSB", "DEPARTED" 
"2024-08-04 00:08:05", "AC15", "GRB", "MHT", "CANCELLED" 
"2024-08-04 00:08:05", "AS12", "POM", "MTY", "ARRIVED" 
"2024-08-04 00:08:05", "G454", "PPT", "SCO", "CANCELLED" 
"2024-08-04 00:08:05", "CI13", "TLC", "ACA", "ARRIVED" 
"2024-08-04 00:08:05", "B613", "CRW", "PHF", "CANCELLED" 
"2024-08-04 00:08:05", "AS21", "LGG", "NAY", "ARRIVED" 
"2024-08-04 00:08:05", "WN12", "JAX", "AKX", "CANCELLED" 
"2024-08-04 00:08:05", "DL27", "TNA", "LJU", "ARRIVED" 
"2024-08-04 00:08:05", "DL28", "PMI", "GDL", "CANCELLED" 
"2024-08-04 00:08:05", "LH10", "ADB", "SOF", "DELAYED" 
"2024-08-04 00:08:05", "WN64", "IAH", "SBN", "CANCELLED" 
"2024-08-04 00:08:05", "CI11", "GSP", "LFT", "ARRIVED" 
"2024-08-04 00:08:05", "AF12", "JNB", "NGO", "DEPARTED" 
"2024-08-04 00:08:05", "WN35", "TUG", "KWE", "CANCELLED" 
"2024-08-04 00:08:05", "LH69", "MFM", "CHA", "CANCELLED" 
"2024-08-04 00:08:05", "UA14", "FLL", "BMI", "ARRIVED" 
"2024-08-04 00:08:05", "G471", "DWC", "KUF", "ARRIVED" 
"2024-08-04 00:08:05", "NK41", "STL", "WAW", "DEPARTED" 
"2024-08-04 00:08:05", "LH11", "ALG", "OAK", "DELAYED" 
"2024-08-04 00:08:05", "UA25", "FOC", "GLA", "CANCELLED" 
